house_title	house_room	house_area	house_location	house_price
地铁口 3房海景房 安静 业主诚心卖	3室1厅	77.07平米	宝安区	450万
绿海名都 3室2厅 720万	3室2厅	105.72平米	南山区	720万
房子满五唯一，户型方正，采光充足，	2室1厅	65.24平米	福田区	358.5万
阳光棕榈园三期 3室1厅 730万	3室1厅	105.65平米	南山区	730万
3号线 两居室 满五年红本 东向 精装修  笋盘 两居室	2室1厅	51.65平米	龙岗区	230万
星海名城五期 2室1厅 560万	2室1厅	77.11平米	南山区	560万
东南向精装三房+采光好高楼层视野开阔+户型格局方正	3室2厅	88.44平米	南山区	1220万
绿海名都，东南向3+1房，中高楼层，双阳台，通透性好	3室2厅	105.75平米	南山区	730万
万科实用三房 东南向 看梧桐山景 视野开阔	3室2厅	78.46平米	龙岗区	375万
布吉地铁站 龙珠花园小两房 刚需可选	2室1厅	59.06平米	龙岗区	215万
精装三房 满二年 看花园 视野开阔 位置安静	3室2厅	85.07平米	龙岗区	520万
绿景香颂复式五房位置安静俯瞰整个花园东南向厅出阳台	5室2厅	88.63平米	龙华区	648万
住宅类深小两房，单价不到5万，业主诚信出售	2室1厅	66.31平米	罗湖区	325万
颐林雅院 3室1厅 560万	3室1厅	94.37平米	福田区	560万
桃源居满五唯一安静靠山、高层朝南电梯2+1房	3室2厅	86.19平米	宝安区	435万
五期3+1户型，带大露台，看小区花园很安静。	3室1厅	74.09平米	南山区	700万
丽湖花园朝南两房 居家精装修 安静舒适  业主自住	2室1厅	56.65平米	龙岗区	228万
前海后花园 车位充足 双地铁口 高楼层南向 采光充足	2室2厅	65.19平米	宝安区	428万
绿景中城天邑，精致南向三房出售，户型方正车位1：1	3室2厅	98.41平米	福田区	770万
康达尔花园五期前地铁后公园，满五精装	3室2厅	65.59平米	龙岗区	330万
西乡居家精装2房业主换房诚心出售	2室2厅	48.2平米	宝安区	276万
鸿隆广场安静两房，业主诚心出售，业主自己住看房方便	2室1厅	47.6平米	宝安区	268万
大芬地铁口 中兆花园优质两房 距地铁300米 高楼层	2室2厅	65.88平米	龙岗区	245万
益田村 2室2厅 472万	2室2厅	71.87平米	福田区	472万
皓月花园三房，民治地铁口，带90平天台花园。	3室1厅	90.99平米	龙华区	410万
愉康花园 双地铁口 大型花园社区 精选三房	3室2厅	75.71平米	南山区	498万
佐阾购物商圈，标准2房，正看花园，自住精装，赠送大	2室1厅	55.7平米	龙华区	350万
和平广场 桂圆小+红桂中  精装2房满五无增值税 近地铁	2室1厅	61.61平米	罗湖区	318万
天玺一号 公园房 精装修 户型方正 新	3室1厅	61.94平米	罗湖区	495万
南威花园实用两房朝南向高楼层装修保养新	2室2厅	76.46平米	龙岗区	230万
丽景城大花园社区满二年没有增值税，业主诚心出售	2室2厅	71.59平米	宝安区	368万
嘉洲富苑 小两房 业主诚心出售	2室1厅	41.24平米	福田区	270万
满五唯一   税费少  业主诚心出售  钥匙房  看房便利	2室1厅	81.63平米	福田区	430万
满五年，一套房，算红本在手，方便上学	4室2厅	116.5平米	南山区	1020万
罗湖国贸 两居室满五年 东南向 观香港山景深圳河优房	2室1厅	61.08平米	罗湖区	325万
【经理推荐】满二红本 看万象城 正规两房西南向就这套	2室2厅	58.99平米	罗湖区	330万
桂芳园二期 4室2厅 390万	4室2厅	70.66平米	龙岗区	390万
龙岗 万象天成 三房一卫 地铁物业 满两年税少	3室1厅	77.53平米	龙岗区	255万
小区中间位置 视野开阔 采光通风好 满5年红本 有钥匙	2室2厅	75.79平米	罗湖区	280万
阳光花园标准两房，满两年，业主诚心卖。	2室2厅	72.93平米	龙岗区	290万
大世纪水山缘两房业主诚心出售，满两年。	2室1厅	63.63平米	龙岗区	250万
山海津经典端头户精装两房两厅民宿风三面采光东南向	2室2厅	69.13平米	南山区	452万
东北向精装两房  通风采光好 两年前新装修的 买来即住	2室1厅	63.52平米	福田区	470万
科苑学里  电梯3房，小区安静舒适，享受华润配套	3室1厅	96.64平米	南山区	840万
特发和平里 毛坯三房  户型方正 满2年	3室2厅	88.03平米	龙华区	498万
大型花园社区 泰式园林 楼年新 业主诚心卖	3室1厅	89.04平米	盐田区	470万
绿景虹湾，地铁口小两房，户型方正，朝南，2015年新房	2室1厅	57.18平米	福田区	455万
小区安静舒适 带平台 城南雅筑  居家两房	2室1厅	53.5平米	龙岗区	215万
万科城电梯高层小3房，朝南观整个万科城园景	3室2厅	90.97平米	龙岗区	475万
星河时代 标准三房 看园景 采光好 毛坯可自己装修	3室1厅	85.75平米	龙岗区	440万
全南向两房 户型方正 钥匙房 随看	2室2厅	76.97平米	福田区	425万
美晨苑 三房两厅 朝南户型 厅出阳台	3室2厅	121.37平米	福田区	680万
高实得 大四房 户型通透方正 未来四联旁边 花园宽阔	4室2厅	122.17平米	龙岗区	510万
前海自贸 温馨小户型 上学方便 采光视野好	2室1厅	55.77平米	南山区	440万
星河华居 3室2厅 600万	3室2厅	90.74平米	福田区	600万
布吉木棉湾 居家好小区 顶层复式	3室2厅	127.64平米	龙岗区	400万
笋岗一房一厅，南向，卧室出阳台，满五年	1室1厅	36.68平米	罗湖区	170万
绿景花园 7号线沙尾站 满五唯一 红本 送私家花园	5室2厅	207.95平米	福田区	1100万
5/7号线 百仕达片区东乐花园两房 满五唯一 红本	2室1厅	68.59平米	罗湖区	340万
心语雅园 在售东南向一房 厅出阳台	1室1厅	40.18平米	南山区	260万
金燕园 2室2厅 415万	2室2厅	77.57平米	福田区	415万
云顶嘉园  满5年 唯一、采光通风好 ，可拎包入住！	2室2厅	63.5平米	宝安区	360万
桂芳园五期 3室2厅 415万	3室2厅	87.38平米	龙岗区	415万
桃源村一期 3室1厅 430万	3室1厅	77.1平米	南山区	430万
大三房静装修满五年唯一送楼顶花园50平米	3室1厅	81.29平米	罗湖区	380万
优质大三房，客厅出阳台，安静不吵，业主诚心出售	3室2厅	86.62平米	南山区	580万
金港华庭 东北朝向三房 高楼层 满两年	3室1厅	87.74平米	宝安区	445万
信义五期朝南看花园大三房，厅+三个卧室都朝南！	3室2厅	96.18平米	龙岗区	468万
中海日辉台电梯三房、正南看花园、高楼层、位置安静	3室2厅	92.73平米	龙岗区	420万
优!地铁口 靠公园 康达尔 实用方正三房两卫！难再有！	3室2厅	87.87平米	龙岗区	324万
西岸观邸 2室1厅 520万	2室1厅	50.32平米	宝安区	520万
金港华庭3居好房 满五年税少 高楼层 视野好 拎包入住	3室2厅	86.89平米	宝安区	455万
福田星河世纪 高层温馨两房 朝南通风采光好	2室1厅	44.23平米	福田区	365万
金地上塘道一期 2室1厅 362万	2室1厅	65.11平米	龙华区	362万
南岭花园 2室2厅 240万	2室2厅	78.59平米	龙岗区	240万
来福士商圈精装一房，拎包入住，换房急卖	1室1厅	35.81平米	南山区	270万
梅陇镇二期 全南朝向 阳台已拓建好 满五年 看房有钥匙	2室2厅	76.57平米	龙华区	420万
高层大一房 单身公寓 精装拎包入住 无增值税 视野好	1室1厅	49.9平米	福田区	275万
地铁口万科物业 楼梯2房 采光好 中楼层 总价低	2室2厅	66.21平米	龙岗区	270万
龙岗宝荷仁恒美地安静东南朝花园标准三房两卫	3室2厅	76.9平米	龙岗区	320万
时代骄子大厦双阳台，大两房可改三房，满五唯一急售	2室1厅	86.46平米	南山区	460万
一手买入满两年红本在手无抵押，诚心出售随时可看	3室2厅	86.39平米	龙华区	750万
电梯南向大两房，楼下就是实验小和红岭初中	2室1厅	84.51平米	福田区	625万
润恒尚园 4室2厅 705万	4室2厅	117.39平米	宝安区	705万
蓝天绿都家园 2室2厅 310万	2室2厅	57.29平米	福田区	310万
"此房中间楼层，看花园泳池，装修好,拎包可以入住"	2室1厅	62.86平米	福田区	470万
全新毛坯三房 已满2年 有钥匙看房方便	3室1厅	76.94平米	龙岗区	430万
佳兆业水岸新都 2室1厅 228万	2室1厅	77.39平米	龙岗区	228万
壹方城旁 富通好旺角花园社区 经典双层复式赠送露台	1室1厅	32.11平米	宝安区	300万
星河时代 3室2厅 448万	3室2厅	85.73平米	龙岗区	448万
金地名峰花园 复室 精装 3+1房	3室2厅	87.9平米	龙岗区	330万
稀有赠送户型 西南看海景 安静舒适宜家 可改三房	3室1厅	75.12平米	福田区	620万
大运新城 水晶之城 地铁口 总价低 满五唯一	3室1厅	72.17平米	龙岗区	253万
布吉大世纪水山缘  温馨2房 可改3房  满5年税费少	2室2厅	63.13平米	龙岗区	278万
可园七期 三梯三户 精装正南大两房 高楼层看花园 红本	2室2厅	82.79平米	龙岗区	395万
满2年  3地铁口物业 精装修	2室1厅	69.09平米	宝安区	500万
康达尔花园一期 2室1厅 280万	2室1厅	78.73平米	龙岗区	280万
诚心出售的优质户型，业主包全部费用	2室1厅	70.35平米	罗湖区	320万
潜龙鑫茂花园C区一房一厅，可改小两房，方正实用	1室1厅	39.38平米	龙华区	190万
双地铁口，精致两房，满五红本税费少	2室1厅	65.21平米	宝安区	415万
海富花园精装大两房 格局方正 业主诚心放卖 随时看房	2室1厅	72.54平米	罗湖区	300万
环岛丽园 3室1厅 750万	3室1厅	90.71平米	罗湖区	750万
龙华保利悦都3房 带保利天街商铺群，客厅正出阳台南向	3室1厅	89.22平米	龙华区	415万
法式园林社区  正规3房 东南向 看花园南山 随时看房	3室1厅	79.51平米	南山区	630万
万象天成 东南朝向 标准2房 看房方便 诚心出售	2室1厅	71.14平米	龙岗区	260万
全明格局 客厅出阳台 总价低适合居住	2室1厅	57.73平米	罗湖区	285万
上塘地铁口 中海锦城  正南朝向 大三房 正看花园	3室2厅	89.35平米	龙华区	668万
山海韵 3室2厅 1000万	3室2厅	120.44平米	南山区	1000万
精装两房，看泳池位置安静， 装修保养好，看房方便	2室1厅	64.98平米	龙华区	369万
17年小区，满2年没有增值税 超高楼层 采光视野好	2室2厅	63.89平米	宝安区	389万
颐安都会厅出阳台看花园视野好，满两年精装修	3室2厅	88.04平米	龙岗区	506万
新安小区房70年住宅，地铁口物业 精装，电梯一房一厅	1室1厅	33.76平米	宝安区	160万
圆龙园实用大三房，业主诚心出售	3室1厅	95.4平米	福田区	875万
园东花园，精致三房，视野开阔采光好	3室2厅	85.53平米	福田区	630万
5号环中线坂田站A出口 东南朝向三房	3室2厅	92.45平米	龙岗区	430万
螺岭未用，免个税，带花园小区，朝南，采光通风视野好	3室2厅	95.75平米	罗湖区	659万
中海日辉台三房、南北通透、位置安静、税费少	3室2厅	95.41平米	龙岗区	430万
园岭新村 3室2厅 680万	3室2厅	94.27平米	福田区	680万
普宅满2年 税少 位置好 安静 精装大两房 即买即住	2室1厅	81.6平米	福田区	480万
愉康大厦 3室2厅 500万	3室2厅	102.7平米	南山区	500万
润府一期 166平高品质大四房 看房有钥匙 满两年诚心卖	4室2厅	166.02平米	南山区	1600万
慢城石芽岭中海怡瑞山居实用2房满两年自住保养好	2室2厅	63.83平米	龙岗区	265万
祥福雅居 精装修东向两房 满两年 业主自住	2室1厅	67.79平米	罗湖区	335万
龙珠花园 4室1厅 295万	4室1厅	83.88平米	龙岗区	295万
阳光带海滨城一期 精装两房 安静看园区 听出阳台南外	2室2厅	92.76平米	南山区	1025万
万科四季花城五期 2室2厅 390万	2室2厅	80.24平米	龙华区	390万
公园大地 精装5房 三面环山 高楼层视野好	5室2厅	168.49平米	龙岗区	1230万
桐景花园南向三居室，精装修，高楼层景观无遮挡！	3室2厅	99.01平米	罗湖区	600万
碧水龙庭大四房 主卧带阁楼 高楼层东南朝向 居家装修	4室2厅	101.33平米	龙华区	615万
水晶2层独栋别墅，前后大院，大户人家，红本在手	4室3厅	143.14平米	龙岗区	980万
中海康城花园精装朝东南看花园安静4房	4室1厅	159.23平米	龙岗区	630万
南国丽园 精装5房，朝南看花园，位置安静，满五年红本	5室1厅	136.52平米	龙华区	710万
新上房源 复式赠送80平米，精装修 带露台看洋房	4室2厅	106.18平米	龙岗区	560万
电梯洋房  一层一户 360度全景视野	4室2厅	200.22平米	龙岗区	950万
银湖山 第五园大四房 双套间 看山看水 满五唯一税费少	4室2厅	175.45平米	龙岗区	1200万
福田高楼层，视野好，南向精装三房	3室2厅	84.61平米	福田区	590万
深高旁 高实用大三房 装修保养好 高楼层 视野开阔	3室2厅	89.8平米	龙华区	800万
住宅性质 南山桃园上车好房推荐 满五年免个税 有电梯	1室0厅	23.13平米	南山区	120万
花果山小区 标准三房 户型方正 满二	3室1厅	83.5平米	南山区	585万
科技园洼地，交通便利，万象天地强势开业	2室1厅	70.2平米	南山区	530万
山海津 2室1厅 420万	2室1厅	72.02平米	南山区	420万
栖游记国宝复试两房，海景无遮挡，通风采光好。	2室1厅	63.68平米	南山区	460万
房子是110平米，精装3室2厅2卫！经典户型电梯房，通透	3室2厅	109.95平米	宝安区	520万
万科麓城三期  满两年 红本在手   高楼层 南北通透	3室2厅	88.57平米	龙岗区	490万
小区密度1.8 绿化65%两梯三户 三加一房 高楼层看海景	3室2厅	93.16平米	宝安区	540万
后海理想雅园 4室2厅 1350万	4室2厅	89.38平米	南山区	1350万
皇御苑四期 1室0厅 240万	1室0厅	38.1平米	福田区	240万
布吉中心广场 1室1厅 155万	1室1厅	47.12平米	龙岗区	155万
科技园少有的复式户型，地铁口物业，万象天地配套	5室2厅	150.66平米	南山区	950万
中粮鸿云单证5房，满五年唯一，2梯3户，通透格局。	5室2厅	135.76平米	宝安区	700万
品牌大社区 豪气平层大四房 纯地铁物业 满五年！	4室1厅	142.71平米	宝安区	950万
大运新城、水晶之城、精装复式大7房 満五唯一 红本	7室2厅	90.58平米	龙岗区	450万
宝安实验高楼层大户型，205平南向可看海	5室2厅	205.62平米	宝安区	1190万
梧桐山下高档社区 南北通透 满五唯一 高层视野景观佳	5室1厅	170.99平米	罗湖区	1150万
